Source,Target,Weight,abs_weight,Lag,relationship_type,source_index,target_index,influences_target,influenced_by_target,strength_category
Rainfall_x_Sunshine_causal,Humidity_to_Sunshine_ratio_causal,0.0,0.0,0,no_relationship_lag0,15,19,False,False,none
Sales,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,0,18,False,False,none
Production,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,1,18,False,False,none
Factory_Issue,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,2,18,False,False,none
Sunshine,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,5,18,False,False,none
Humidity,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,6,18,False,False,none
Temperature,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,7,18,False,False,none
Humidity,Humidity_to_Sunshine_ratio_causal,0.0,0.0,0,no_relationship_lag0,6,19,False,False,none
Temperature,Humidity_to_Sunshine_ratio_causal,0.0,0.0,0,no_relationship_lag0,7,19,False,False,none
BDT_USD,Humidity_to_Sunshine_ratio_causal,0.0,0.0,0,no_relationship_lag0,8,19,False,False,none
Temperature_x_Humidity_causal,Humidity_to_Sunshine_ratio_causal,0.0,0.0,0,no_relationship_lag0,9,19,False,False,none
Humidity_x_Sunshine_causal,Humidity_to_Sunshine_ratio_causal,0.0,0.0,0,no_relationship_lag0,10,19,False,False,none
Temperature_x_Sunshine_causal,Humidity_to_Sunshine_ratio_causal,0.0,0.0,0,no_relationship_lag0,11,19,False,False,none
Factory_Issue_x_Delivery_causal,Humidity_to_Sunshine_ratio_causal,0.0,0.0,0,no_relationship_lag0,12,19,False,False,none
Factory_Issue_x_Production_causal,Humidity_to_Sunshine_ratio_causal,0.0,0.0,0,no_relationship_lag0,13,19,False,False,none
dow_sin,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,44,18,False,False,none
dow_cos,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,45,18,False,False,none
Sales,Humidity_to_Sunshine_ratio_causal,0.0,0.0,0,no_relationship_lag0,0,19,False,False,none
Production,Humidity_to_Sunshine_ratio_causal,0.0,0.0,0,no_relationship_lag0,1,19,False,False,none
Factory_Issue,Humidity_to_Sunshine_ratio_causal,0.0,0.0,0,no_relationship_lag0,2,19,False,False,none
Delivery,Humidity_to_Sunshine_ratio_causal,0.0,0.0,0,no_relationship_lag0,3,19,False,False,none
Rainfall,Humidity_to_Sunshine_ratio_causal,0.0,0.0,0,no_relationship_lag0,4,19,False,False,none
Sunshine,Humidity_to_Sunshine_ratio_causal,0.0,0.0,0,no_relationship_lag0,5,19,False,False,none
Humidity_lag1_x_Sunshine_causal,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,34,18,False,False,none
Rainfall_lag1_x_BDT_USD_causal,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,36,18,False,False,none
is_weekend,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,38,18,False,False,none
dom,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,39,18,False,False,none
month,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,40,18,False,False,none
quarter,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,41,18,False,False,none
doy,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,42,18,False,False,none
iso_week,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,43,18,False,False,none
Delivery_lag1_x_Sales_causal,Sales_causal_weighted_sum,0.0,0.0,0,no_relationship_lag0,26,17,False,False,none
Rainfall_lag1_x_Sales_causal,Sales_causal_weighted_sum,0.0,0.0,0,no_relationship_lag0,27,17,False,False,none
Humidity_lag1_x_Sales_causal,Sales_causal_weighted_sum,0.0,0.0,0,no_relationship_lag0,28,17,False,False,none
Sunshine_lag1_x_Sales_causal,Sales_causal_weighted_sum,0.0,0.0,0,no_relationship_lag0,29,17,False,False,none
BDT_USD_lag1_x_Sales_causal,Sales_causal_weighted_sum,0.0,0.0,0,no_relationship_lag0,30,17,False,False,none
Temperature_lag1_x_Sales_causal,Sales_causal_weighted_sum,0.0,0.0,0,no_relationship_lag0,31,17,False,False,none
Production_lag1_x_Sales_causal,Sales_causal_weighted_sum,0.0,0.0,0,no_relationship_lag0,32,17,False,False,none
Factory_Issue_lag1_x_Sales_causal,Sales_causal_weighted_sum,0.0,0.0,0,no_relationship_lag0,33,17,False,False,none
Sunshine_lag1_x_Sales_causal,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,29,18,False,False,none
Temperature_lag1_x_Sales_causal,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,31,18,False,False,none
Sales_causal_weighted_sum,Sales_causal_weighted_sum,0.0,0.0,0,no_relationship_lag0,17,17,False,False,none
Factory_Issue_to_Delivery_ratio_causal,Sales_causal_weighted_sum,0.0,0.0,0,no_relationship_lag0,21,17,False,False,none
Factory_Issue_to_Production_ratio_causal,Sales_causal_weighted_sum,0.0,0.0,0,no_relationship_lag0,22,17,False,False,none
Delivery_to_Production_ratio_causal,Sales_causal_weighted_sum,0.0,0.0,0,no_relationship_lag0,23,17,False,False,none
Rainfall_to_Sunshine_ratio_causal,Sales_causal_weighted_sum,0.0,0.0,0,no_relationship_lag0,24,17,False,False,none
Rainfall_to_BDT_USD_ratio_causal,Sales_causal_weighted_sum,0.0,0.0,0,no_relationship_lag0,25,17,False,False,none
Temperature_to_Humidity_ratio_causal,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,18,18,False,False,none
Factory_Issue_to_Delivery_ratio_causal,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,21,18,False,False,none
Factory_Issue_to_Production_ratio_causal,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,22,18,False,False,none
Delivery_to_Production_ratio_causal,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,23,18,False,False,none
Rainfall_to_Sunshine_ratio_causal,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,24,18,False,False,none
Delivery_lag1_x_Sales_causal,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,26,18,False,False,none
Rainfall_lag1_x_Sales_causal,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,27,18,False,False,none
Humidity_lag1_x_Sales_causal,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,28,18,False,False,none
BDT_USD,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,8,18,False,False,none
Temperature_x_Humidity_causal,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,9,18,False,False,none
Humidity_x_Sunshine_causal,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,10,18,False,False,none
Factory_Issue_x_Delivery_causal,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,12,18,False,False,none
Factory_Issue_x_Production_causal,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,13,18,False,False,none
Delivery_x_Production_causal,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,14,18,False,False,none
Rainfall_x_BDT_USD_causal,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,16,18,False,False,none
Sales_causal_weighted_sum,Temperature_to_Humidity_ratio_causal,0.0,0.0,0,no_relationship_lag0,17,18,False,False,none
Production,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,1,16,False,False,none
Factory_Issue,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,2,16,False,False,none
Delivery,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,3,16,False,False,none
Rainfall,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,4,16,False,False,none
Sunshine,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,5,16,False,False,none
Humidity,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,6,16,False,False,none
Temperature,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,7,16,False,False,none
BDT_USD,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,8,16,False,False,none
month_cos,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,47,16,False,False,none
Sales,Sales_causal_weighted_sum,0.0,0.0,0,no_relationship_lag0,0,17,False,False,none
Temperature,Sales_causal_weighted_sum,0.0,0.0,0,no_relationship_lag0,7,17,False,False,none
Temperature_x_Humidity_causal,Sales_causal_weighted_sum,0.0,0.0,0,no_relationship_lag0,9,17,False,False,none
Factory_Issue_x_Delivery_causal,Sales_causal_weighted_sum,0.0,0.0,0,no_relationship_lag0,12,17,False,False,none
Factory_Issue_x_Production_causal,Sales_causal_weighted_sum,0.0,0.0,0,no_relationship_lag0,13,17,False,False,none
Delivery_x_Production_causal,Sales_causal_weighted_sum,0.0,0.0,0,no_relationship_lag0,14,17,False,False,none
Sales,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,0,16,False,False,none
is_weekend,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,38,16,False,False,none
dom,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,39,16,False,False,none
month,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,40,16,False,False,none
doy,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,42,16,False,False,none
iso_week,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,43,16,False,False,none
dow_sin,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,44,16,False,False,none
dow_cos,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,45,16,False,False,none
month_sin,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,46,16,False,False,none
quarter,Sales_causal_weighted_sum,0.0,0.0,0,no_relationship_lag0,41,17,False,False,none
dow_cos,Sales_causal_weighted_sum,0.0,0.0,0,no_relationship_lag0,45,17,False,False,none
month_cos,Sales_causal_weighted_sum,0.0,0.0,0,no_relationship_lag0,47,17,False,False,none
Production_lag1_x_Sales_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,32,16,False,False,none
Factory_Issue_lag1_x_Sales_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,33,16,False,False,none
Humidity_lag1_x_Sunshine_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,34,16,False,False,none
Rainfall_lag1_x_Sunshine_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,35,16,False,False,none
dow,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,37,16,False,False,none
Temperature_to_Humidity_ratio_causal,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,18,15,False,False,none
Humidity_to_Sunshine_ratio_causal,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,19,15,False,False,none
Temperature_to_Sunshine_ratio_causal,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,20,15,False,False,none
Factory_Issue_to_Delivery_ratio_causal,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,21,15,False,False,none
Factory_Issue_to_Production_ratio_causal,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,22,15,False,False,none
Delivery_to_Production_ratio_causal,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,23,15,False,False,none
Rainfall_to_BDT_USD_ratio_causal,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,25,15,False,False,none
Delivery_lag1_x_Sales_causal,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,26,15,False,False,none
Delivery_lag1_x_Sales_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,26,16,False,False,none
Rainfall_lag1_x_Sales_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,27,16,False,False,none
Humidity_lag1_x_Sales_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,28,16,False,False,none
Sunshine_lag1_x_Sales_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,29,16,False,False,none
BDT_USD_lag1_x_Sales_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,30,16,False,False,none
Temperature_lag1_x_Sales_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,31,16,False,False,none
Rainfall,Sales,0.0,0.0,0,no_relationship_lag0,4,0,False,False,none
Sales_causal_weighted_sum,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,17,15,False,False,none
Sales_causal_weighted_sum,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,17,16,False,False,none
Temperature_to_Humidity_ratio_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,18,16,False,False,none
Humidity_to_Sunshine_ratio_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,19,16,False,False,none
Temperature_to_Sunshine_ratio_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,20,16,False,False,none
Factory_Issue_to_Delivery_ratio_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,21,16,False,False,none
Factory_Issue_to_Production_ratio_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,22,16,False,False,none
Delivery_to_Production_ratio_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,23,16,False,False,none
Rainfall_to_BDT_USD_ratio_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,25,16,False,False,none
Temperature_x_Humidity_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,9,16,False,False,none
Humidity_x_Sunshine_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,10,16,False,False,none
Temperature_x_Sunshine_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,11,16,False,False,none
Factory_Issue_x_Delivery_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,12,16,False,False,none
Factory_Issue_x_Production_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,13,16,False,False,none
Delivery_x_Production_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,14,16,False,False,none
Rainfall_x_Sunshine_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,15,16,False,False,none
Rainfall_x_BDT_USD_causal,Rainfall_x_BDT_USD_causal,0.0,0.0,0,no_relationship_lag0,16,16,False,False,none
month,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,40,14,False,False,none
quarter,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,41,14,False,False,none
doy,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,42,14,False,False,none
iso_week,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,43,14,False,False,none
dow_sin,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,44,14,False,False,none
dow_cos,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,45,14,False,False,none
month_sin,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,46,14,False,False,none
month_cos,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,47,14,False,False,none
Sunshine,Sales,0.0,0.0,0,no_relationship_lag0,5,0,False,False,none
Humidity,Sales,0.0,0.0,0,no_relationship_lag0,6,0,False,False,none
Humidity_lag1_x_Sunshine_causal,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,34,14,False,False,none
Rainfall_lag1_x_Sunshine_causal,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,35,14,False,False,none
Rainfall_lag1_x_BDT_USD_causal,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,36,14,False,False,none
dow,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,37,14,False,False,none
is_weekend,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,38,14,False,False,none
dom,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,39,14,False,False,none
dow,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,37,15,False,False,none
is_weekend,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,38,15,False,False,none
dom,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,39,15,False,False,none
doy,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,42,15,False,False,none
iso_week,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,43,15,False,False,none
dow_sin,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,44,15,False,False,none
dow_cos,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,45,15,False,False,none
month_sin,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,46,15,False,False,none
Rainfall_lag1_x_Sales_causal,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,27,15,False,False,none
Humidity_lag1_x_Sales_causal,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,28,15,False,False,none
Sunshine_lag1_x_Sales_causal,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,29,15,False,False,none
BDT_USD_lag1_x_Sales_causal,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,30,15,False,False,none
Temperature_lag1_x_Sales_causal,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,31,15,False,False,none
Production_lag1_x_Sales_causal,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,32,15,False,False,none
Factory_Issue_lag1_x_Sales_causal,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,33,15,False,False,none
Humidity_lag1_x_Sunshine_causal,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,34,15,False,False,none
Temperature_x_Humidity_causal,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,9,14,False,False,none
Humidity_x_Sunshine_causal,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,10,14,False,False,none
Temperature_x_Sunshine_causal,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,11,14,False,False,none
Factory_Issue_x_Production_causal,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,13,14,False,False,none
Delivery_x_Production_causal,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,14,14,False,False,none
Rainfall_x_Sunshine_causal,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,15,14,False,False,none
Rainfall_x_BDT_USD_causal,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,16,14,False,False,none
Sales_causal_weighted_sum,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,17,14,False,False,none
Production,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,1,14,False,False,none
Factory_Issue,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,2,14,False,False,none
Delivery,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,3,14,False,False,none
Rainfall,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,4,14,False,False,none
Sunshine,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,5,14,False,False,none
Humidity,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,6,14,False,False,none
Temperature,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,7,14,False,False,none
BDT_USD,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,8,14,False,False,none
Temperature_x_Humidity_causal,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,9,15,False,False,none
Humidity_x_Sunshine_causal,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,10,15,False,False,none
Temperature_x_Sunshine_causal,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,11,15,False,False,none
Factory_Issue_x_Delivery_causal,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,12,15,False,False,none
Factory_Issue_x_Production_causal,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,13,15,False,False,none
Delivery_x_Production_causal,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,14,15,False,False,none
Rainfall_x_Sunshine_causal,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,15,15,False,False,none
Sales,Delivery_x_Production_causal,0.0,0.0,0,no_relationship_lag0,0,14,False,False,none
Sales,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,0,15,False,False,none
Production,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,1,15,False,False,none
Factory_Issue,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,2,15,False,False,none
Delivery,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,3,15,False,False,none
Sunshine,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,5,15,False,False,none
Humidity,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,6,15,False,False,none
Temperature,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,7,15,False,False,none
BDT_USD,Rainfall_x_Sunshine_causal,0.0,0.0,0,no_relationship_lag0,8,15,False,False,none
Rainfall_lag1_x_BDT_USD_causal,Factory_Issue_x_Production_causal,0.0,0.0,0,no_relationship_lag0,36,13,False,False,none
